,PM2.5,Temp(C),WindDir,Wind Speed(km/h),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2016-03-15 15:00:00,23.5,32.3,210.0,9.0,0.0,0.0,0.0,0.0
2016-03-15 16:00:00,21.9,31.4,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-15 17:00:00,21.3,31.4,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-15 18:00:00,24.5,31.4,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-15 19:00:00,27.8,27.9,125.0,6.0,0.0,0.0,0.0,0.0
2016-03-15 20:00:00,31.0,27.9,125.0,6.0,0.0,0.0,0.0,0.0
2016-03-15 21:00:00,33.1,27.9,125.0,6.0,0.0,0.0,0.0,0.0
2016-03-15 22:00:00,35.1,27.1,125.0,5.0,0.0,0.0,0.0,0.0
2016-03-15 23:00:00,48.9,27.1,125.0,5.0,0.0,0.0,0.0,0.0
2016-03-16 00:00:00,35.9,27.1,125.0,5.0,1.7899567099567117,0.0,2.0649999999999995,2.4734615384615384
2016-03-16 01:00:00,26.6,26.6,210.0,4.0,0.0,0.0,0.0,0.0
2016-03-16 02:00:00,27.2,26.6,210.0,4.0,1.44,1.2740800000000023,1.7906490066225185,1.3699999999999999
2016-03-16 03:00:00,26.572727272727267,26.6,210.0,4.0,0.0,0.0,0.0,0.0
2016-03-16 04:00:00,26.572727272727267,26.9,195.0,12.0,0.0,0.0,0.0,0.0
2016-03-16 05:00:00,24.0,26.9,195.0,12.0,0.0,0.0,0.0,0.0
2016-03-16 06:00:00,23.9,26.9,195.0,12.0,0.0,0.0,0.0,0.0
2016-03-16 07:00:00,31.7,27.2,195.0,18.0,0.0,0.0,0.0,0.0
2016-03-16 08:00:00,28.4,27.2,195.0,18.0,0.0,0.0,0.0,0.0
2016-03-16 09:00:00,21.9,27.2,195.0,18.0,0.0,0.0,0.0,0.0
2016-03-16 10:00:00,29.2,30.7,195.0,13.0,0.0,0.0,0.0,0.0
2016-03-16 11:00:00,29.3,30.7,195.0,13.0,0.0,0.0,0.0,0.0
2016-03-16 12:00:00,27.3,30.7,195.0,13.0,0.0,0.0,0.0,0.0
2016-03-16 13:00:00,24.8,31.9,220.0,6.0,12.996820040899786,8.518033868092692,6.870050211416506,24.178857791225433
2016-03-16 14:00:00,23.8,31.9,220.0,6.0,0.0,0.0,0.0,0.0
2016-03-16 15:00:00,21.7,31.9,220.0,6.0,0.0,0.0,0.0,0.0
2016-03-16 16:00:00,20.7,31.0,190.0,5.0,0.0,0.0,0.0,0.0
2016-03-16 17:00:00,20.9,31.0,190.0,5.0,0.0,0.0,0.0,0.0
2016-03-16 18:00:00,25.2,31.0,190.0,5.0,0.0,0.0,0.0,0.0
2016-03-16 19:00:00,27.2,27.8,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-16 20:00:00,28.1,27.8,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-16 21:00:00,23.7,27.8,185.0,8.0,0.0,0.0,0.0,0.0
2016-03-16 22:00:00,31.8,26.7,205.0,5.0,0.0,0.0,0.0,0.0
2016-03-16 23:00:00,31.3,26.7,205.0,5.0,0.0,0.0,0.0,0.0
2016-03-17 00:00:00,25.3,26.7,205.0,5.0,3.482857142857142,0.0,0.0,1.9669230769230768
2016-03-17 01:00:00,30.4,26.1,165.0,6.0,0.0,0.0,0.0,0.0
2016-03-17 02:00:00,26.9,26.1,165.0,6.0,1.8457419354838709,1.242664844550735,2.05798749289369,2.9165289256198346
2016-03-17 03:00:00,29.9,26.1,165.0,6.0,0.0,0.0,0.0,0.0
2016-03-17 04:00:00,30.3,25.7,145.0,9.0,0.0,0.0,0.0,0.0
2016-03-17 05:00:00,25.4,25.7,145.0,9.0,0.0,0.0,0.0,0.0
2016-03-17 06:00:00,23.8,25.7,145.0,9.0,0.0,0.0,0.0,0.0
2016-03-17 07:00:00,29.2,27.2,150.0,14.0,0.0,0.0,0.0,0.0
2016-03-17 08:00:00,29.8,27.2,150.0,14.0,0.0,0.0,0.0,0.0
2016-03-17 09:00:00,28.1,27.2,150.0,14.0,0.0,0.0,0.0,0.0
2016-03-17 10:00:00,32.1,31.7,155.0,15.0,0.0,0.0,0.0,0.0
2016-03-17 11:00:00,31.0,31.7,155.0,15.0,0.0,0.0,0.0,0.0
2016-03-17 12:00:00,24.8,31.7,155.0,15.0,0.0,0.0,0.0,0.0
2016-03-17 13:00:00,29.2,33.1,155.0,15.0,11.680168374816974,12.585760352422907,7.3743934959349575,21.10022279985149
2016-03-17 14:00:00,30.9,33.1,155.0,15.0,0.0,0.0,0.0,0.0
2016-03-17 15:00:00,24.1,33.1,155.0,15.0,0.0,0.0,0.0,0.0
2016-03-17 16:00:00,22.9,31.9,145.0,11.0,0.0,0.0,0.0,0.0
2016-03-17 17:00:00,23.5,31.9,145.0,11.0,0.0,0.0,0.0,0.0
2016-03-17 18:00:00,25.8,31.9,145.0,11.0,0.0,0.0,0.0,0.0
2016-03-17 19:00:00,30.1,27.8,100.0,6.0,0.0,0.0,0.0,0.0
2016-03-17 20:00:00,28.4,27.8,100.0,6.0,0.0,0.0,0.0,0.0
2016-03-17 21:00:00,26.9,27.8,100.0,6.0,0.0,0.0,0.0,0.0
2016-03-17 22:00:00,27.2,27.2,95.0,4.0,0.0,0.0,0.0,0.0
2016-03-17 23:00:00,29.6,27.2,95.0,4.0,0.0,0.0,0.0,0.0
2016-03-18 00:00:00,33.0,27.2,95.0,4.0,0.0,0.0,0.0,0.0
2016-03-18 01:00:00,30.8,26.5,290.0,5.0,2.7835873015872994,1.3783636977058022,1.768223140495869,3.014937499999996
2016-03-18 02:00:00,31.1,26.5,290.0,5.0,0.0,0.0,0.0,0.0
2016-03-18 03:00:00,31.9,26.5,290.0,5.0,0.0,0.0,0.0,0.0
2016-03-18 04:00:00,31.2,26.4,215.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 05:00:00,32.9,26.4,215.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 06:00:00,32.0,26.4,215.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 07:00:00,31.7,27.5,210.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 08:00:00,30.3,27.5,210.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 09:00:00,30.0,27.5,210.0,6.0,0.0,0.0,0.0,0.0
2016-03-18 10:00:00,27.6,31.7,220.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 11:00:00,26.1,31.7,220.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 12:00:00,28.4,31.7,220.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 13:00:00,29.4,33.0,245.0,3.0,9.179742014742018,15.28852102737793,7.803135489152646,21.1619615574174
2016-03-18 14:00:00,28.2,33.0,245.0,3.0,0.0,21.586456400742097,0.0,0.0
2016-03-18 15:00:00,27.2,33.0,245.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 16:00:00,24.9,31.8,170.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 17:00:00,25.5,31.8,170.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 18:00:00,27.6,31.8,170.0,3.0,0.0,0.0,0.0,0.0
2016-03-18 19:00:00,30.0,28.3,80.0,7.0,0.0,0.0,0.0,0.0
2016-03-18 20:00:00,28.5,28.3,80.0,7.0,0.0,0.0,0.0,0.0
2016-03-18 21:00:00,28.9,28.3,80.0,7.0,0.0,0.0,0.0,0.0
2016-03-18 22:00:00,30.6,27.6,75.0,9.0,0.0,0.0,0.0,0.0
2016-03-18 23:00:00,30.8,27.6,75.0,9.0,0.0,0.0,0.0,0.0
2016-03-19 00:00:00,29.9,27.6,75.0,9.0,0.0,0.0,0.0,0.0
2016-03-19 01:00:00,36.2,26.9,90.0,8.0,1.6276867030965385,1.9074021554169036,2.065901835594573,2.494148020654045
2016-03-19 02:00:00,34.8,26.9,90.0,8.0,0.0,0.0,0.0,0.0
2016-03-19 03:00:00,39.2,26.9,90.0,8.0,0.0,1.7506360424028273,0.0,0.0
2016-03-19 04:00:00,35.9,26.5,140.0,6.0,0.0,0.0,0.0,0.0
2016-03-19 05:00:00,39.1,26.5,140.0,6.0,0.0,0.0,0.0,0.0
2016-03-19 06:00:00,34.7,26.5,140.0,6.0,0.0,0.0,0.0,0.0
2016-03-19 07:00:00,33.5,27.6,170.0,8.0,0.0,0.0,0.0,0.0
2016-03-19 08:00:00,34.4,27.6,170.0,8.0,0.0,0.0,0.0,0.0
2016-03-19 09:00:00,32.0,27.6,170.0,8.0,0.0,0.0,0.0,0.0
2016-03-19 10:00:00,39.0,30.3,130.0,7.0,0.0,0.0,0.0,0.0
2016-03-19 11:00:00,37.4,30.3,130.0,7.0,0.0,0.0,0.0,0.0
2016-03-19 12:00:00,40.4,30.3,130.0,7.0,10.08719190140844,21.88824074074076,7.786151046405828,20.602696952271447
2016-03-19 13:00:00,41.5,33.3,80.0,7.0,0.0,0.0,0.0,0.0
2016-03-19 14:00:00,37.1,33.3,80.0,7.0,0.0,9.256191283292964,18.215603813559305,123.97709090909092
2016-03-19 15:00:00,34.3,33.3,80.0,7.0,0.0,0.0,0.0,0.0
2016-03-19 16:00:00,31.4,32.2,60.0,11.0,0.0,0.0,0.0,0.0
2016-03-19 17:00:00,31.8,32.2,60.0,11.0,0.0,0.0,0.0,0.0
2016-03-19 18:00:00,35.2,32.2,60.0,11.0,0.0,0.0,0.0,0.0
2016-03-19 19:00:00,36.9,28.3,50.0,18.0,0.0,0.0,0.0,0.0
2016-03-19 20:00:00,40.5,28.3,50.0,18.0,0.0,0.0,0.0,0.0
2016-03-19 21:00:00,32.4,28.3,50.0,18.0,0.0,0.0,0.0,0.0
2016-03-19 22:00:00,25.5,27.3,65.0,20.0,0.0,0.0,0.0,0.0
2016-03-19 23:00:00,30.5,27.3,65.0,20.0,0.0,0.0,0.0,0.0
2016-03-20 00:00:00,30.8,27.3,65.0,20.0,0.0,0.0,0.0,0.0
2016-03-20 01:00:00,26.5,26.9,90.0,16.0,1.816914893617022,1.7444288577154308,2.077376311844079,2.6396457765667565
2016-03-20 02:00:00,26.9,26.9,90.0,16.0,0.0,1.4154898648648642,2.481627906976745,0.0
2016-03-20 03:00:00,32.9,26.9,90.0,16.0,0.0,0.0,0.0,0.0
2016-03-20 04:00:00,34.7,27.0,120.0,11.0,0.0,0.0,0.0,0.0
2016-03-20 05:00:00,33.9,27.0,120.0,11.0,0.0,0.0,0.0,0.0
2016-03-20 06:00:00,31.4,27.0,120.0,11.0,0.0,0.0,0.0,0.0
2016-03-20 07:00:00,25.1,27.6,130.0,13.0,0.0,0.0,0.0,0.0
2016-03-20 08:00:00,26.8,27.6,130.0,13.0,0.0,0.0,0.0,0.0
2016-03-20 09:00:00,29.1,27.6,130.0,13.0,0.0,0.0,0.0,0.0
2016-03-20 10:00:00,31.7,30.1,125.0,14.0,0.0,0.0,0.0,0.0
2016-03-20 11:00:00,32.3,30.1,125.0,14.0,0.0,0.0,0.0,0.0
2016-03-20 12:00:00,31.1,30.1,125.0,14.0,12.268114186851212,10.39,8.375869565217391,15.582136422136402
2016-03-20 13:00:00,28.8,32.7,155.0,16.0,0.0,0.0,0.0,0.0
2016-03-20 14:00:00,26.7,32.7,155.0,16.0,14.250157205240196,11.784099952629093,7.527722107438016,17.01266363636365
2016-03-20 15:00:00,24.5,32.7,155.0,16.0,0.0,0.0,0.0,0.0
2016-03-20 16:00:00,23.5,31.7,140.0,12.0,0.0,0.0,0.0,0.0
2016-03-20 17:00:00,22.3,31.7,140.0,12.0,0.0,0.0,0.0,0.0
2016-03-20 18:00:00,24.9,31.7,140.0,12.0,0.0,0.0,0.0,0.0
2016-03-20 19:00:00,31.3,27.5,120.0,10.0,0.0,0.0,0.0,0.0
2016-03-20 20:00:00,30.9,27.5,120.0,10.0,0.0,0.0,0.0,0.0
2016-03-20 21:00:00,27.7,27.5,120.0,10.0,0.0,0.0,0.0,0.0
2016-03-20 22:00:00,29.3,26.4,105.0,9.0,0.0,0.0,0.0,0.0
2016-03-20 23:00:00,32.7,26.4,105.0,9.0,0.0,0.0,0.0,0.0
2016-03-21 00:00:00,26.7,26.4,105.0,9.0,2.418780487804877,0.0,2.6720563380281677,3.4019654427645762
2016-03-21 01:00:00,26.9,25.9,125.0,8.0,3.5959915611814357,15.642142857142856,3.8729411764705874,0.0
2016-03-21 02:00:00,27.4,25.9,125.0,8.0,0.0,1.8001512455516049,2.1286097560975605,2.200555555555555
2016-03-21 03:00:00,32.6,25.9,125.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 04:00:00,34.1,25.7,160.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 05:00:00,31.0,25.7,160.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 06:00:00,26.4,25.7,160.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 07:00:00,28.7,27.1,160.0,6.0,0.0,0.0,0.0,0.0
2016-03-21 08:00:00,27.8,27.1,160.0,6.0,0.0,0.0,0.0,0.0
2016-03-21 09:00:00,26.1,27.1,160.0,6.0,0.0,0.0,0.0,0.0
2016-03-21 10:00:00,36.5,31.2,140.0,5.0,0.0,0.0,0.0,0.0
2016-03-21 11:00:00,34.3,31.2,140.0,5.0,0.0,0.0,0.0,0.0
2016-03-21 12:00:00,61.6,31.2,140.0,5.0,0.0,0.0,0.0,0.0
2016-03-21 13:00:00,41.0,32.8,110.0,2.0,12.867711864406786,10.203433255269319,8.590543700672315,19.895389537071942
2016-03-21 14:00:00,29.8,32.8,110.0,2.0,0.0,0.0,0.0,0.0
2016-03-21 15:00:00,23.2,32.8,110.0,2.0,0.0,0.0,0.0,0.0
2016-03-21 16:00:00,25.0,32.0,85.0,4.0,0.0,0.0,0.0,0.0
2016-03-21 17:00:00,23.8,32.0,85.0,4.0,0.0,0.0,0.0,0.0
2016-03-21 18:00:00,26.6,32.0,85.0,4.0,0.0,0.0,0.0,0.0
2016-03-21 19:00:00,29.3,27.9,115.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 20:00:00,35.9,27.9,115.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 21:00:00,32.6,27.9,115.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 22:00:00,34.8,26.8,100.0,8.0,0.0,0.0,0.0,0.0
2016-03-21 23:00:00,38.9,26.8,100.0,8.0,0.0,0.0,0.0,0.0
2016-03-22 00:00:00,35.8,26.8,100.0,8.0,4.101976744186048,0.0,4.63125,2.055333333333333
2016-03-22 01:00:00,33.1,25.9,115.0,5.0,0.0,0.0,0.0,0.0
2016-03-22 02:00:00,37.3,25.9,115.0,5.0,3.1283125000000007,1.4160527677185726,2.1204319526627193,2.9406896551724113
2016-03-22 03:00:00,36.2,25.9,115.0,5.0,0.0,0.0,0.0,0.0
2016-03-22 04:00:00,31.6,25.7,145.0,7.0,0.0,0.0,0.0,0.0
2016-03-22 05:00:00,36.6,25.7,145.0,7.0,0.0,0.0,0.0,0.0
2016-03-22 06:00:00,34.7,25.7,145.0,7.0,0.0,0.0,0.0,0.0
2016-03-22 07:00:00,35.2,27.4,185.0,10.0,0.0,0.0,0.0,0.0
2016-03-22 08:00:00,36.0,27.4,185.0,10.0,0.0,0.0,0.0,0.0
2016-03-22 09:00:00,33.5,27.4,185.0,10.0,0.0,0.0,0.0,0.0
2016-03-22 10:00:00,35.3,31.5,190.0,8.0,0.0,0.0,0.0,0.0
2016-03-22 11:00:00,31.9,31.5,190.0,8.0,0.0,0.0,0.0,0.0
2016-03-22 12:00:00,26.9,31.5,190.0,8.0,0.0,0.0,0.0,0.0
2016-03-22 13:00:00,25.8,33.1,205.0,5.0,13.650109419600401,11.348892045454592,8.012441225362167,19.36625680495583
2016-03-22 14:00:00,24.8,33.1,205.0,5.0,0.0,0.0,0.0,0.0
2016-03-22 15:00:00,27.1,33.1,205.0,5.0,0.0,0.0,0.0,0.0
2016-03-22 16:00:00,24.1,31.8,185.0,3.0,0.0,0.0,0.0,0.0
2016-03-22 17:00:00,24.1,31.8,185.0,3.0,0.0,0.0,0.0,0.0
2016-03-22 18:00:00,26.9,31.8,185.0,3.0,0.0,0.0,0.0,0.0
2016-03-22 19:00:00,29.3,27.4,125.0,2.0,0.0,0.0,0.0,0.0
2016-03-22 20:00:00,35.2,27.4,125.0,2.0,0.0,0.0,0.0,0.0
2016-03-22 21:00:00,35.6,27.4,125.0,2.0,0.0,0.0,0.0,0.0
2016-03-22 22:00:00,44.2,26.4,80.0,1.0,0.0,0.0,0.0,0.0
2016-03-22 23:00:00,39.0,26.4,80.0,1.0,0.0,0.0,0.0,0.0
2016-03-23 00:00:00,27.7,26.4,80.0,1.0,0.0,0.0,0.0,0.0
2016-03-23 01:00:00,38.4,25.9,230.0,5.0,0.0,1.9621428571428567,0.0,0.0
2016-03-23 02:00:00,46.8,25.9,230.0,5.0,1.8815581395348842,1.3759913793103415,1.8516367713004491,2.285769944341376
2016-03-23 03:00:00,36.7,25.9,230.0,5.0,0.0,0.0,0.0,0.0
2016-03-23 04:00:00,34.5,26.1,215.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 05:00:00,34.3,26.1,215.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 06:00:00,35.3,26.1,215.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 07:00:00,42.5,27.6,205.0,16.0,0.0,0.0,0.0,0.0
2016-03-23 08:00:00,43.1,27.6,205.0,16.0,0.0,0.0,0.0,0.0
2016-03-23 09:00:00,41.9,27.6,205.0,16.0,0.0,0.0,0.0,0.0
2016-03-23 10:00:00,44.3,31.2,205.0,14.0,0.0,0.0,0.0,0.0
2016-03-23 11:00:00,42.9,31.2,205.0,14.0,0.0,0.0,0.0,0.0
2016-03-23 12:00:00,41.8,31.2,205.0,14.0,0.0,0.0,0.0,0.0
2016-03-23 13:00:00,39.7,32.9,210.0,10.0,11.430351201478748,11.25836160230962,7.977299550994221,18.66011027963763
2016-03-23 14:00:00,29.9,32.9,210.0,10.0,0.0,35.51619047619049,0.0,0.0
2016-03-23 15:00:00,28.6,32.9,210.0,10.0,0.0,0.0,0.0,0.0
2016-03-23 16:00:00,31.5,31.8,210.0,10.0,0.0,0.0,0.0,0.0
2016-03-23 17:00:00,31.9,31.8,210.0,10.0,0.0,0.0,0.0,0.0
2016-03-23 18:00:00,34.5,31.8,210.0,10.0,0.0,0.0,0.0,0.0
2016-03-23 19:00:00,36.8,27.6,190.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 20:00:00,40.5,27.6,190.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 21:00:00,44.5,27.6,190.0,11.0,0.0,0.0,0.0,0.0
2016-03-23 22:00:00,40.1,26.9,220.0,10.0,0.0,0.0,0.0,0.0
2016-03-23 23:00:00,39.8,26.9,220.0,10.0,0.0,0.0,0.0,0.0
2016-03-24 00:00:00,42.9,26.9,220.0,10.0,0.0,0.0,0.0,0.0
2016-03-24 01:00:00,45.5,26.0,225.0,11.0,2.0166753926701597,1.4597355163727976,1.966698564593302,1.9556355932203422
2016-03-24 02:00:00,41.5,26.0,225.0,11.0,0.0,0.0,0.0,0.0
2016-03-24 03:00:00,45.3,26.0,225.0,11.0,0.0,1.8839473684210528,0.0,0.0
2016-03-24 04:00:00,42.9,25.8,230.0,9.0,0.0,0.0,0.0,0.0
2016-03-24 05:00:00,36.1,25.8,230.0,9.0,0.0,0.0,0.0,0.0
2016-03-24 06:00:00,45.2,25.8,230.0,9.0,0.0,0.0,0.0,0.0
2016-03-24 07:00:00,56.6,27.2,230.0,11.0,0.0,0.0,0.0,0.0
2016-03-24 08:00:00,55.0,27.2,230.0,11.0,0.0,0.0,0.0,0.0
2016-03-24 09:00:00,52.0,27.2,230.0,11.0,0.0,0.0,0.0,0.0
2016-03-24 10:00:00,43.5,31.4,225.0,7.0,0.0,0.0,0.0,0.0
2016-03-24 11:00:00,44.9,31.4,225.0,7.0,0.0,0.0,0.0,0.0
2016-03-24 12:00:00,42.2,31.4,225.0,7.0,10.639450171821316,20.827958115183275,7.670525328330212,22.011394268009315
2016-03-24 13:00:00,38.1,33.0,205.0,1.0,0.0,0.0,0.0,0.0
2016-03-24 14:00:00,31.0,33.0,205.0,1.0,0.0,12.609411552346584,19.90068877551022,0.0
2016-03-24 15:00:00,33.6,33.0,205.0,1.0,0.0,0.0,0.0,0.0
2016-03-24 16:00:00,36.7,32.1,100.0,4.0,0.0,0.0,0.0,0.0
2016-03-24 17:00:00,40.6,32.1,100.0,4.0,0.0,0.0,0.0,0.0
2016-03-24 18:00:00,34.5,32.1,100.0,4.0,0.0,0.0,0.0,0.0
2016-03-24 19:00:00,37.3,27.7,75.0,12.0,0.0,0.0,0.0,0.0
2016-03-24 20:00:00,39.9,27.7,75.0,12.0,0.0,0.0,0.0,0.0
2016-03-24 21:00:00,36.6,27.7,75.0,12.0,0.0,0.0,0.0,0.0
2016-03-24 22:00:00,32.2,26.7,80.0,17.0,0.0,0.0,0.0,0.0
2016-03-24 23:00:00,31.7,26.7,80.0,17.0,0.0,0.0,0.0,0.0
2016-03-25 00:00:00,31.1,26.7,80.0,17.0,0.0,0.0,0.0,0.0
2016-03-25 01:00:00,34.5,26.0,100.0,22.0,2.1757365269461055,1.520020242914979,2.110639386189261,1.6546437346437375
2016-03-25 02:00:00,37.9,26.0,100.0,22.0,0.0,0.0,0.0,0.0
2016-03-25 03:00:00,31.9,26.0,100.0,22.0,0.0,1.3333546325878605,1.6109090909090908,0.0
2016-03-25 04:00:00,33.3,25.9,125.0,20.0,0.0,0.0,0.0,0.0
2016-03-25 05:00:00,31.7,25.9,125.0,20.0,0.0,0.0,0.0,0.0
2016-03-25 06:00:00,33.3,25.9,125.0,20.0,0.0,0.0,0.0,0.0
2016-03-25 07:00:00,32.5,27.4,145.0,15.0,0.0,0.0,0.0,0.0
2016-03-25 08:00:00,32.6,27.4,145.0,15.0,0.0,0.0,0.0,0.0
2016-03-25 09:00:00,30.9,27.4,145.0,15.0,0.0,0.0,0.0,0.0
2016-03-25 10:00:00,28.2,31.0,120.0,12.0,0.0,0.0,0.0,0.0
2016-03-25 11:00:00,28.0,31.0,120.0,12.0,0.0,0.0,0.0,0.0
2016-03-25 12:00:00,28.2,31.0,120.0,12.0,10.550099009900984,41.35756756756757,9.173589743589744,27.54007751937983
2016-03-25 13:00:00,28.1,32.6,115.0,12.0,0.0,0.0,0.0,0.0
2016-03-25 14:00:00,24.5,32.6,115.0,12.0,10.580875,12.862800266533482,19.253716632443577,34.950451127819534
2016-03-25 15:00:00,25.6,32.6,115.0,12.0,0.0,0.0,0.0,0.0
2016-03-25 16:00:00,28.6,31.3,85.0,10.0,0.0,0.0,0.0,0.0
2016-03-25 17:00:00,28.5,31.3,85.0,10.0,0.0,0.0,0.0,0.0
2016-03-25 18:00:00,29.5,31.3,85.0,10.0,0.0,0.0,0.0,0.0
2016-03-25 19:00:00,31.9,27.6,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-25 20:00:00,36.3,27.6,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-25 21:00:00,40.3,27.6,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-25 22:00:00,41.1,26.7,65.0,25.0,0.0,0.0,0.0,0.0
2016-03-25 23:00:00,36.8,26.7,65.0,25.0,0.0,0.0,0.0,0.0
2016-03-26 00:00:00,32.2,26.7,65.0,25.0,0.0,0.0,0.0,0.0
2016-03-26 01:00:00,32.7,25.9,90.0,27.0,1.5449305555555555,3.510270270270271,1.782098214285714,1.4468656716417907
2016-03-26 02:00:00,27.2,25.9,90.0,27.0,0.0,1.9097891321978917,1.5218627450980393,2.0100000000000002
2016-03-26 03:00:00,39.9,25.9,90.0,27.0,0.0,0.0,0.0,0.0
2016-03-26 04:00:00,41.6,25.5,100.0,31.0,0.0,0.0,0.0,0.0
2016-03-26 05:00:00,38.2,25.5,100.0,31.0,0.0,0.0,0.0,0.0
2016-03-26 06:00:00,38.9,25.5,100.0,31.0,0.0,0.0,0.0,0.0
2016-03-26 07:00:00,37.8,25.1,115.0,18.0,0.0,0.0,0.0,0.0
2016-03-26 08:00:00,36.3,25.1,115.0,18.0,0.0,0.0,0.0,0.0
2016-03-26 09:00:00,42.5,25.1,115.0,18.0,0.0,0.0,0.0,0.0
2016-03-26 10:00:00,39.3,30.1,100.0,14.0,0.0,0.0,0.0,0.0
2016-03-26 11:00:00,43.1,30.1,100.0,14.0,0.0,0.0,0.0,0.0
2016-03-26 12:00:00,38.3,30.1,100.0,14.0,12.072162162162163,0.0,0.0,26.931071428571425
2016-03-26 13:00:00,34.0,32.8,60.0,14.0,12.610483205657058,13.32940902190413,12.995150669642882,25.49473063973064
2016-03-26 14:00:00,30.1,32.8,60.0,14.0,0.0,0.0,0.0,0.0
2016-03-26 15:00:00,32.1,32.8,60.0,14.0,0.0,0.0,0.0,0.0
2016-03-26 16:00:00,27.7,31.8,60.0,13.0,0.0,0.0,0.0,0.0
2016-03-26 17:00:00,25.1,31.8,60.0,13.0,0.0,0.0,0.0,0.0
2016-03-26 18:00:00,29.6,31.8,60.0,13.0,0.0,0.0,0.0,0.0
2016-03-26 19:00:00,33.8,27.5,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-26 20:00:00,32.5,27.5,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-26 21:00:00,33.0,27.5,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-26 22:00:00,32.8,26.7,65.0,28.0,0.0,0.0,0.0,0.0
2016-03-26 23:00:00,38.1,26.7,65.0,28.0,0.0,0.0,0.0,0.0
2016-03-27 00:00:00,34.6,26.7,65.0,28.0,1.755673076923079,0.0,1.8119607843137253,1.0888888888888888
2016-03-27 01:00:00,32.4,25.8,80.0,35.0,0.0,0.0,0.0,0.0
2016-03-27 02:00:00,34.7,25.8,80.0,35.0,2.8929230769230774,1.3442503438789533,1.5996115107913667,1.515652173913043
2016-03-27 03:00:00,33.4,25.8,80.0,35.0,0.0,0.0,0.0,0.0
2016-03-27 04:00:00,28.5,25.1,85.0,34.0,0.0,0.0,0.0,0.0
2016-03-27 05:00:00,33.5,25.1,85.0,34.0,0.0,0.0,0.0,0.0
2016-03-27 06:00:00,31.0,25.1,85.0,34.0,0.0,0.0,0.0,0.0
2016-03-27 07:00:00,34.3,26.1,80.0,24.0,0.0,0.0,0.0,0.0
2016-03-27 08:00:00,30.7,26.1,80.0,24.0,0.0,0.0,0.0,0.0
2016-03-27 09:00:00,30.3,26.1,80.0,24.0,0.0,0.0,0.0,0.0
2016-03-27 10:00:00,30.6,31.0,90.0,22.0,0.0,0.0,0.0,0.0
2016-03-27 11:00:00,32.1,31.0,90.0,22.0,0.0,0.0,0.0,0.0
2016-03-27 12:00:00,40.2,31.0,90.0,22.0,0.0,0.0,0.0,0.0
2016-03-27 13:00:00,38.0,32.3,60.0,21.0,11.984694214876033,9.496311160857054,5.982915206727392,20.474203233256365
2016-03-27 14:00:00,41.4,32.3,60.0,21.0,0.0,0.0,0.0,0.0
2016-03-27 15:00:00,40.1,32.3,60.0,21.0,0.0,0.0,0.0,0.0
2016-03-27 16:00:00,42.6,30.4,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-27 17:00:00,41.4,30.4,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-27 18:00:00,39.5,30.4,65.0,19.0,0.0,0.0,0.0,0.0
2016-03-27 19:00:00,45.7,27.7,60.0,28.0,0.0,0.0,0.0,0.0
2016-03-27 20:00:00,46.7,27.7,60.0,28.0,0.0,0.0,0.0,0.0
2016-03-27 21:00:00,39.1,27.7,60.0,28.0,0.0,0.0,0.0,0.0
2016-03-27 22:00:00,36.3,26.6,70.0,33.0,0.0,0.0,0.0,0.0
