,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2016-05-05 01:00:00,24.3,270,13,50.8
2016-05-05 04:00:00,22.9,255,14,42.1
2016-05-05 07:00:00,27.2,295,14,45.53333333333334
2016-05-05 10:00:00,36.4,285,10,43.833333333333336
2016-05-05 13:00:00,40.1,255,9,47.6
2016-05-05 16:00:00,39.0,250,11,42.900000000000006
2016-05-05 19:00:00,30.2,265,12,49.46666666666667
2016-05-05 22:00:00,28.4,280,19,56.13333333333333
2016-05-06 01:00:00,26.1,275,22,50.6
2016-05-06 04:00:00,24.5,275,19,47.13333333333333
2016-05-06 07:00:00,27.7,295,23,47.16666666666666
2016-05-06 10:00:00,36.3,270,13,46.93333333333333
2016-05-06 13:00:00,39.2,250,13,48.73333333333333
2016-05-06 16:00:00,39.6,255,15,47.96666666666667
2016-05-06 19:00:00,30.0,265,19,52.93333333333334
2016-05-06 22:00:00,28.2,290,22,53.333333333333336
2016-05-07 01:00:00,24.2,255,10,45.133333333333326
2016-05-07 04:00:00,22.8,260,10,42.43333333333333
2016-05-07 07:00:00,27.5,310,21,51.5
2016-05-07 10:00:00,37.7,295,10,59.5
2016-05-07 13:00:00,41.0,240,3,62.6
2016-05-07 16:00:00,40.2,225,7,64.4
2016-05-07 19:00:00,29.8,230,8,66.9
2016-05-07 22:00:00,28.5,260,9,65.36666666666666
2016-05-08 01:00:00,27.5,270,8,55.66666666666666
2016-05-08 04:00:00,25.3,260,11,50.13333333333333
2016-05-08 07:00:00,29.7,295,18,60.333333333333336
2016-05-08 10:00:00,37.8,285,8,67.46666666666667
2016-05-08 13:00:00,41.1,235,9,60.9
2016-05-08 16:00:00,41.2,230,7,61.56666666666666
2016-05-08 19:00:00,30.8,220,13,67.43333333333334
2016-05-08 22:00:00,28.6,255,18,59.4
2016-05-09 01:00:00,27.0,250,18,50.86666666666667
2016-05-09 04:00:00,25.2,260,19,42.6
2016-05-09 07:00:00,29.4,280,15,44.63333333333333
2016-05-09 10:00:00,37.0,255,11,50.66666666666666
2016-05-09 13:00:00,41.1,245,11,50.16666666666666
2016-05-09 16:00:00,41.3,240,11,54.43333333333334
2016-05-09 19:00:00,31.6,225,12,63.86666666666667
2016-05-09 22:00:00,28.6,275,15,59.13333333333333
2016-05-10 01:00:00,25.6,260,9,47.8
2016-05-10 04:00:00,24.7,280,9,39.93333333333334
2016-05-10 07:00:00,29.1,335,7,55.0
2016-05-10 10:00:00,37.4,255,3,63.20000000000001
2016-05-10 13:00:00,42.6,190,4,63.2
2016-05-10 16:00:00,41.0,205,6,60.2
2016-05-10 19:00:00,30.7,285,8,67.2
2016-05-10 22:00:00,29.4,285,13,61.03333333333334
2016-05-11 01:00:00,26.9,295,11,50.46666666666667
2016-05-11 04:00:00,25.9,325,12,49.66666666666666
2016-05-11 07:00:00,30.1,315,12,65.86666666666666
2016-05-11 10:00:00,38.9,290,8,68.8
2016-05-11 13:00:00,43.4,245,7,66.1
2016-05-11 16:00:00,41.1,240,9,65.16666666666667
2016-05-11 19:00:00,31.0,230,11,67.63333333333334
2016-05-11 22:00:00,29.7,260,16,64.16666666666667
2016-05-12 01:00:00,26.3,265,11,52.13333333333333
2016-05-12 04:00:00,25.2,255,11,42.96666666666667
2016-05-12 07:00:00,29.2,250,11,55.53333333333334
2016-05-12 10:00:00,37.7,245,9,46.43333333333334
2016-05-12 13:00:00,41.9,225,9,50.333333333333336
2016-05-12 16:00:00,41.7,230,10,49.833333333333336
2016-05-12 19:00:00,33.0,215,13,48.63333333333333
2016-05-12 22:00:00,29.5,220,12,52.56666666666666
2016-05-13 01:00:00,25.7,250,13,40.1
2016-05-13 04:00:00,24.8,235,15,36.06666666666667
2016-05-13 07:00:00,28.6,250,11,45.46666666666667
2016-05-13 10:00:00,36.8,255,10,46.73333333333333
2016-05-13 13:00:00,42.1,225,9,43.86666666666667
2016-05-13 16:00:00,41.6,210,6,38.1
2016-05-13 19:00:00,33.8,215,10,25.03333333333333
2016-05-13 22:00:00,29.1,195,15,26.866666666666664
2016-05-14 01:00:00,25.8,235,4,30.8
2016-05-14 04:00:00,24.4,185,12,37.56666666666667
2016-05-14 07:00:00,26.2,185,13,46.36666666666667
2016-05-14 10:00:00,34.8,210,10,32.666666666666664
2016-05-14 13:00:00,39.9,225,9,29.9
2016-05-14 16:00:00,39.7,205,5,27.46666666666667
2016-05-14 19:00:00,32.3,210,4,33.03333333333333
2016-05-14 22:00:00,27.7,205,15,25.5
2016-05-15 01:00:00,27.0,210,16,35.46666666666667
2016-05-15 04:00:00,24.5,220,11,38.5
2016-05-15 07:00:00,28.0,275,11,29.566666666666663
2016-05-15 10:00:00,37.0,295,8,27.8
2016-05-15 13:00:00,41.7,255,3,27.53333333333333
2016-05-15 16:00:00,39.8,240,2,21.96666666666667
2016-05-15 19:00:00,30.4,205,5,18.666666666666668
2016-05-15 22:00:00,29.2,190,12,27.4
2016-05-16 01:00:00,26.1,215,10,29.666666666666668
2016-05-16 04:00:00,24.8,240,7,33.76666666666667
2016-05-16 07:00:00,28.8,245,9,36.13333333333333
2016-05-16 10:00:00,35.7,240,5,26.3
2016-05-16 13:00:00,40.7,20,4,22.600000000000005
2016-05-16 16:00:00,38.4,130,2,9.766666666666667
2016-05-16 19:00:00,31.1,175,6,12.633333333333333
2016-05-16 22:00:00,28.2,175,15,17.73333333333333
2016-05-17 01:00:00,26.1,200,24,22.8
2016-05-17 04:00:00,24.3,220,20,28.433333333333334
2016-05-17 07:00:00,27.0,225,19,30.23333333333333
2016-05-17 10:00:00,33.0,215,12,14.833333333333334
2016-05-17 13:00:00,35.9,220,13,17.8
2016-05-17 16:00:00,36.4,245,11,16.133333333333333
2016-05-17 19:00:00,29.5,210,14,14.266666666666666
2016-05-17 22:00:00,26.8,220,15,19.7
2016-05-18 01:00:00,24.5,205,20,18.5
2016-05-18 04:00:00,24.0,220,20,22.23333333333333
2016-05-18 07:00:00,27.8,235,14,24.766666666666666
2016-05-18 10:00:00,34.7,235,10,21.166666666666668
2016-05-18 13:00:00,37.7,240,6,17.8
2016-05-18 16:00:00,37.9,235,5,14.95
2016-05-18 19:00:00,29.2,255,13,11.966666666666669
2016-05-18 22:00:00,27.1,235,15,19.266666666666666
2016-05-19 01:00:00,25.9,225,26,23.266666666666666
2016-05-19 04:00:00,24.4,230,24,25.46666666666667
2016-05-19 07:00:00,27.9,265,21,22.4
2016-05-19 10:00:00,35.0,255,13,11.866666666666664
2016-05-19 13:00:00,36.6,275,17,8.366666666666667
2016-05-19 16:00:00,36.1,265,12,8.566666666666668
2016-05-19 19:00:00,28.7,255,18,7.166666666666667
2016-05-19 22:00:00,26.7,250,16,9.733333333333334
2016-05-20 01:00:00,25.9,255,13,7.2
2016-05-20 04:00:00,24.7,255,17,10.433333333333332
2016-05-20 07:00:00,26.0,300,18,8.866666666666667
2016-05-20 10:00:00,34.4,300,14,10.733333333333334
2016-05-20 13:00:00,35.6,280,17,6.066666666666666
2016-05-20 16:00:00,33.1,280,18,5.0
2016-05-20 19:00:00,28.2,260,23,4.166666666666667
2016-05-20 22:00:00,25.9,260,28,7.2
2016-05-21 01:00:00,25.2,260,32,7.1000000000000005
2016-05-21 04:00:00,24.5,245,35,4.733333333333333
2016-05-21 07:00:00,25.2,240,31,11.9
2016-05-21 10:00:00,29.4,230,24,13.466666666666669
2016-05-21 13:00:00,29.2,230,35,8.166666666666666
2016-05-21 16:00:00,30.2,220,29,8.166666666666666
2016-05-21 19:00:00,26.6,215,31,11.433333333333332
2016-05-21 22:00:00,24.6,230,38,6.7
2016-05-22 01:00:00,24.7,220,40,7.2
2016-05-22 04:00:00,23.4,235,40,13.233333333333334
2016-05-22 07:00:00,25.7,230,39,13.6
2016-05-22 10:00:00,31.1,225,27,15.033333333333331
2016-05-22 13:00:00,32.3,220,25,12.033333333333331
2016-05-22 16:00:00,31.7,225,22,17.433333333333334
2016-05-22 19:00:00,25.9,245,31,22.4
2016-05-22 22:00:00,24.4,255,27,11.666666666666666
2016-05-23 01:00:00,23.1,270,13,15.2
2016-05-23 04:00:00,22.2,255,14,13.133333333333333
2016-05-23 07:00:00,25.2,220,15,16.633333333333336
2016-05-23 10:00:00,29.4,230,14,17.96666666666667
2016-05-23 13:00:00,32.8,220,16,16.099999999999998
2016-05-23 16:00:00,32.9,230,15,14.4
2016-05-23 19:00:00,27.9,225,22,12.266666666666666
2016-05-23 22:00:00,25.7,250,21,16.066666666666666
2016-05-24 01:00:00,24.7,220,20,16.46666666666667
2016-05-24 04:00:00,23.6,250,20,24.566666666666663
2016-05-24 07:00:00,26.3,275,22,26.26666666666667
2016-05-24 10:00:00,31.3,265,13,17.099999999999998
2016-05-24 13:00:00,33.5,235,14,15.933333333333332
2016-05-24 16:00:00,34.0,220,14,13.566666666666668
2016-05-24 19:00:00,28.3,215,13,17.533333333333335
2016-05-24 22:00:00,25.9,240,17,22.066666666666663
2016-05-25 01:00:00,24.2,300,14,16.099999999999998
2016-05-25 04:00:00,23.4,275,15,17.0
2016-05-25 07:00:00,26.0,280,13,25.666666666666668
2016-05-25 10:00:00,31.1,235,13,23.5
2016-05-25 13:00:00,34.2,230,15,17.333333333333332
2016-05-25 16:00:00,33.6,230,20,14.166666666666666
2016-05-25 19:00:00,27.3,255,19,16.266666666666666
2016-05-25 22:00:00,25.3,270,20,18.7
2016-05-26 01:00:00,23.8,285,22,21.4
2016-05-26 04:00:00,22.9,280,24,28.5
2016-05-26 07:00:00,26.1,285,23,25.666666666666668
2016-05-26 10:00:00,32.8,285,14,18.1
2016-05-26 13:00:00,36.7,245,6,13.133333333333333
2016-05-26 16:00:00,35.5,230,10,18.26666666666667
2016-05-26 19:00:00,27.9,215,10,21.7
2016-05-26 22:00:00,25.9,240,10,25.3
2016-05-27 01:00:00,24.7,290,18,23.7
2016-05-27 04:00:00,23.4,300,19,18.9
2016-05-27 07:00:00,26.5,290,14,23.9
2016-05-27 10:00:00,32.3,270,11,20.46666666666667
2016-05-27 13:00:00,36.8,225,9,17.7
2016-05-27 16:00:00,35.6,235,13,16.46666666666667
2016-05-27 19:00:00,28.3,245,13,17.233333333333334
2016-05-27 22:00:00,26.2,250,11,21.53333333333333
2016-05-28 01:00:00,24.9,235,4,24.26666666666667
2016-05-28 04:00:00,24.0,255,9,23.2
2016-05-28 07:00:00,26.9,285,6,32.06666666666666
2016-05-28 10:00:00,33.2,235,5,12.2
2016-05-28 13:00:00,36.9,205,9,7.399999999999999
2016-05-28 16:00:00,33.3,210,13,11.333333333333334
2016-05-28 19:00:00,28.1,215,10,12.5
2016-05-28 22:00:00,26.6,245,14,20.1
2016-05-29 01:00:00,24.7,285,25,21.266666666666666
2016-05-29 04:00:00,23.8,290,20,17.833333333333332
2016-05-29 07:00:00,25.9,320,14,15.533333333333331
2016-05-29 10:00:00,32.5,295,9,18.3
2016-05-29 13:00:00,36.7,210,7,10.3
2016-05-29 16:00:00,35.6,195,13,12.166666666666666
2016-05-29 19:00:00,28.4,205,11,16.466666666666665
2016-05-29 22:00:00,26.4,210,13,17.166666666666668
2016-05-30 01:00:00,24.8,235,15,16.066666666666666
2016-05-30 04:00:00,23.6,255,14,16.366666666666664
2016-05-30 07:00:00,26.4,260,5,14.933333333333332
2016-05-30 10:00:00,32.2,230,7,25.46666666666667
2016-05-30 13:00:00,34.9,200,7,13.833333333333334
2016-05-30 16:00:00,32.3,190,15,12.833333333333334
2016-05-30 19:00:00,26.7,205,14,13.233333333333334
2016-05-30 22:00:00,25.5,205,14,16.900000000000002
2016-05-31 01:00:00,25.0,215,23,14.133333333333336
2016-05-31 04:00:00,24.1,225,20,11.833333333333334
2016-05-31 07:00:00,25.8,215,19,7.333333333333333
2016-05-31 10:00:00,29.6,220,16,14.033333333333331
2016-05-31 13:00:00,32.4,230,12,13.633333333333336
2016-05-31 16:00:00,29.6,215,12,7.433333333333334
2016-05-31 19:00:00,26.1,205,19,11.4
2016-05-31 22:00:00,24.8,205,24,11.4
2016-06-01 01:00:00,23.9,205,24,8.958333333333332
2016-06-01 04:00:00,23.1,205,24,8.958333333333332
2016-06-01 07:00:00,24.3,205,26,8.958333333333332
2016-06-01 10:00:00,26.8,210,21,8.958333333333332
2016-06-01 13:00:00,32.9,205,14,20.566666666666663
2016-06-01 16:00:00,31.4,190,12,4.5
2016-06-01 19:00:00,26.5,220,14,5.366666666666667
2016-06-01 22:00:00,24.6,225,14,5.4
2016-06-02 01:00:00,23.8,210,14,6.866666666666667
2016-06-02 04:00:00,23.0,205,13,11.366666666666667
2016-06-02 07:00:00,25.4,200,11,6.3
2016-06-02 10:00:00,29.8,205,9,8.433333333333332
2016-06-02 13:00:00,31.7,200,9,19.46666666666667
2016-06-02 16:00:00,30.2,215,12,4.2
2016-06-02 19:00:00,25.7,215,19,8.066666666666666
2016-06-02 22:00:00,24.4,215,17,9.633333333333333
2016-06-03 01:00:00,23.7,240,19,8.9
2016-06-03 04:00:00,23.1,225,18,8.3
2016-06-03 07:00:00,25.7,230,13,8.833333333333334
2016-06-03 10:00:00,31.3,215,9,7.166666666666667
2016-06-03 13:00:00,33.6,210,14,5.5
2016-06-03 16:00:00,33.3,200,14,8.0
2016-06-03 19:00:00,28.3,200,17,9.0
2016-06-03 22:00:00,26.4,215,19,9.0
2016-06-04 01:00:00,24.8,235,18,11.108333333333334
2016-06-04 04:00:00,24.1,240,17,11.108333333333334
2016-06-04 07:00:00,25.7,235,15,11.108333333333334
2016-06-04 10:00:00,29.7,240,13,7.733333333333333
2016-06-04 13:00:00,31.2,235,14,11.108333333333334
2016-06-04 16:00:00,31.4,245,16,12.6
2016-06-04 19:00:00,26.7,250,13,11.466666666666669
2016-06-04 22:00:00,25.5,245,18,12.633333333333333
2016-06-05 01:00:00,23.7,250,15,9.266666666666667
2016-06-05 04:00:00,22.8,260,17,8.8
2016-06-05 07:00:00,25.7,275,13,7.691666666666667
2016-06-05 10:00:00,32.1,270,9,7.691666666666667
2016-06-05 13:00:00,34.5,270,10,7.691666666666667
2016-06-05 16:00:00,34.3,255,9,7.691666666666667
2016-06-05 19:00:00,27.9,240,10,7.0
2016-06-05 22:00:00,25.3,265,15,5.7
2016-06-06 01:00:00,23.6,280,14,6.733333333333333
2016-06-06 04:00:00,22.7,285,14,7.366666666666667
2016-06-06 07:00:00,25.5,300,10,7.866666666666667
2016-06-06 10:00:00,31.4,300,7,10.033333333333331
2016-06-06 13:00:00,35.3,220,4,8.133333333333333
2016-06-06 16:00:00,33.9,210,11,9.033333333333331
2016-06-06 19:00:00,27.9,240,8,10.633333333333333
2016-06-06 22:00:00,26.4,250,12,10.233333333333333
2016-06-07 01:00:00,25.0,260,18,6.166666666666667
2016-06-07 04:00:00,23.8,270,22,9.233333333333333
2016-06-07 07:00:00,26.1,270,30,9.85
2016-06-07 10:00:00,29.9,270,24,8.133333333333333
2016-06-07 13:00:00,33.0,260,19,4.933333333333334
2016-06-07 16:00:00,33.4,245,16,6.900000000000001
2016-06-07 19:00:00,27.3,250,21,9.8
2016-06-07 22:00:00,25.1,265,29,9.333333333333334
2016-06-08 01:00:00,23.7,260,23,6.766666666666667
2016-06-08 04:00:00,22.7,270,30,9.7
2016-06-08 07:00:00,25.6,270,33,10.6
2016-06-08 10:00:00,30.7,265,26,7.933333333333333
2016-06-08 13:00:00,32.3,250,24,5.566666666666666
2016-06-08 16:00:00,31.8,250,26,4.633333333333334
2016-06-08 19:00:00,26.7,265,33,9.466666666666669
2016-06-08 22:00:00,24.5,270,35,8.5
2016-06-09 01:00:00,23.4,255,30,11.166666666666666
2016-06-09 04:00:00,22.7,260,32,13.3
2016-06-09 07:00:00,24.8,255,41,15.4
2016-06-09 10:00:00,27.1,250,39,9.3
2016-06-09 13:00:00,30.2,260,31,8.4
2016-06-09 16:00:00,29.5,260,34,7.45
2016-06-09 19:00:00,25.9,265,33,12.366666666666667
2016-06-09 22:00:00,24.1,260,46,8.966666666666667
2016-06-10 01:00:00,23.6,265,55,12.433333333333332
2016-06-10 04:00:00,23.1,260,48,9.933333333333332
2016-06-10 07:00:00,24.0,250,30,9.75
2016-06-10 10:00:00,27.5,245,33,9.5
2016-06-10 13:00:00,31.5,220,25,7.466666666666666
2016-06-10 16:00:00,31.2,235,29,6.033333333333334
2016-06-10 19:00:00,26.4,235,48,5.633333333333333
2016-06-10 22:00:00,24.3,245,52,8.266666666666667
2016-06-11 01:00:00,24.1,240,42,6.733333333333334
2016-06-11 04:00:00,23.3,245,38,4.7
2016-06-11 07:00:00,24.8,235,31,8.433333333333334
2016-06-11 10:00:00,29.0,235,29,12.0
2016-06-11 13:00:00,30.3,225,26,8.833333333333334
2016-06-11 16:00:00,29.5,225,27,9.633333333333333
2016-06-11 19:00:00,26.0,245,34,12.733333333333334
2016-06-11 22:00:00,24.6,260,40,13.233333333333334
2016-06-12 01:00:00,23.8,260,33,9.433333333333332
2016-06-12 04:00:00,23.0,255,31,8.299999999999999
2016-06-12 07:00:00,24.6,245,32,11.3
2016-06-12 10:00:00,29.6,240,28,13.433333333333332
2016-06-12 13:00:00,31.4,255,33,7.433333333333333
2016-06-12 16:00:00,32.0,245,26,9.2
2016-06-12 19:00:00,26.4,240,26,10.433333333333334
2016-06-12 22:00:00,24.2,255,34,10.533333333333331
2016-06-13 01:00:00,23.1,255,24,8.366666666666667
2016-06-13 04:00:00,21.8,255,28,7.333333333333333
2016-06-13 07:00:00,25.0,260,26,9.866666666666667
2016-06-13 10:00:00,30.3,240,20,10.7
2016-06-13 13:00:00,33.2,230,17,6.599999999999999
2016-06-13 16:00:00,33.0,235,21,8.700000000000001
2016-06-13 19:00:00,26.9,230,28,5.766666666666667
2016-06-13 22:00:00,24.0,255,38,8.9
2016-06-14 01:00:00,22.9,265,23,9.333333333333334
2016-06-14 04:00:00,22.2,265,25,9.566666666666668
2016-06-14 07:00:00,25.0,255,23,11.066666666666668
2016-06-14 10:00:00,29.9,240,20,7.2
2016-06-14 13:00:00,31.4,220,22,7.133333333333333
2016-06-14 16:00:00,29.5,230,23,5.433333333333334
2016-06-14 19:00:00,26.4,225,32,6.333333333333333
2016-06-14 22:00:00,24.8,240,40,7.900000000000001
2016-06-15 01:00:00,22.7,245,36,5.566666666666666
2016-06-15 04:00:00,22.0,240,33,8.299999999999999
2016-06-15 07:00:00,24.9,230,34,14.433333333333332
2016-06-15 10:00:00,29.1,230,24,10.633333333333333
2016-06-15 13:00:00,31.9,220,19,8.2
2016-06-15 16:00:00,31.5,215,20,8.4
2016-06-15 19:00:00,26.1,210,23,9.066666666666668
2016-06-15 22:00:00,24.2,215,23,7.6
2016-06-16 01:00:00,23.6,205,26,5.7
2016-06-16 04:00:00,22.2,210,23,7.066666666666666
2016-06-16 07:00:00,25.1,235,30,11.566666666666668
2016-06-16 10:00:00,29.8,220,18,10.4
2016-06-16 13:00:00,31.3,205,20,6.0
2016-06-16 16:00:00,30.8,190,16,8.299999999999999
2016-06-16 19:00:00,26.1,195,18,9.1
2016-06-16 22:00:00,24.3,180,17,9.633333333333336
2016-06-17 01:00:00,23.8,190,28,7.633333333333333
2016-06-17 04:00:00,23.2,190,30,12.0
2016-06-17 07:00:00,24.7,195,28,13.6
2016-06-17 10:00:00,28.2,195,22,4.533333333333334
2016-06-17 13:00:00,31.9,195,27,3.3000000000000003
2016-06-17 16:00:00,31.7,195,20,4.1
2016-06-17 19:00:00,25.9,195,20,7.3
2016-06-17 22:00:00,24.1,200,21,7.766666666666667
2016-06-18 01:00:00,23.1,215,20,9.366666666666664
2016-06-18 04:00:00,22.3,230,15,8.066666666666668
2016-06-18 07:00:00,24.6,175,12,12.366666666666664
2016-06-18 10:00:00,29.5,195,13,11.699999999999998
2016-06-18 13:00:00,31.6,220,13,7.2
2016-06-18 16:00:00,31.9,235,9,6.933333333333334
2016-06-18 19:00:00,25.9,230,14,9.0
2016-06-18 22:00:00,23.8,220,16,9.166666666666666
2016-06-19 01:00:00,22.6,220,24,6.3
2016-06-19 04:00:00,21.5,240,19,6.933333333333333
2016-06-19 07:00:00,24.7,230,18,6.933333333333334
2016-06-19 10:00:00,31.1,245,14,8.133333333333333
2016-06-19 13:00:00,35.2,260,10,6.733333333333333
2016-06-19 16:00:00,33.3,260,11,6.3
2016-06-19 19:00:00,27.4,255,10,9.466666666666669
2016-06-19 22:00:00,25.1,245,12,12.933333333333332
2016-06-20 01:00:00,23.2,245,13,9.366666666666667
2016-06-20 04:00:00,22.4,245,14,10.233333333333334
2016-06-20 07:00:00,25.6,255,13,12.8
2016-06-20 10:00:00,32.4,260,11,12.533333333333331
2016-06-20 13:00:00,35.4,245,9,13.5
2016-06-20 16:00:00,34.2,245,9,13.05
2016-06-20 19:00:00,26.6,265,11,15.266666666666666
2016-06-20 22:00:00,25.3,275,11,12.9
2016-06-21 01:00:00,24.3,280,10,10.9
2016-06-21 04:00:00,23.0,245,11,9.133333333333333
2016-06-21 07:00:00,26.2,270,7,16.633333333333336
2016-06-21 10:00:00,33.0,260,8,11.866666666666667
2016-06-21 13:00:00,35.8,230,9,4.766666666666667
2016-06-21 16:00:00,35.0,210,7,5.433333333333333
2016-06-21 19:00:00,27.2,280,7,4.566666666666667
2016-06-21 22:00:00,25.1,280,3,9.0
2016-06-22 01:00:00,24.2,205,6,5.35
2016-06-22 04:00:00,22.9,220,5,6.133333333333333
2016-06-22 07:00:00,26.6,235,4,9.833333333333334
2016-06-22 10:00:00,32.9,205,3,14.233333333333334
2016-06-22 13:00:00,34.7,185,6,14.433333333333332
2016-06-22 16:00:00,34.1,200,6,10.966666666666669
2016-06-22 19:00:00,26.3,195,2,13.366666666666667
2016-06-22 22:00:00,24.9,150,5,14.333333333333334
2016-06-23 01:00:00,23.8,160,10,11.566666666666665
2016-06-23 04:00:00,22.7,175,12,12.8
2016-06-23 07:00:00,26.9,175,8,10.366666666666667
2016-06-23 10:00:00,31.8,175,9,13.0
2016-06-23 13:00:00,33.9,175,7,9.1
2016-06-23 16:00:00,33.7,165,10,11.933333333333332
2016-06-23 19:00:00,27.1,195,6,12.366666666666667
2016-06-23 22:00:00,24.5,170,11,13.666666666666666
2016-06-24 01:00:00,23.7,195,24,11.666666666666666
2016-06-24 04:00:00,22.7,200,20,13.433333333333332
2016-06-24 07:00:00,25.5,195,15,13.0
2016-06-24 10:00:00,30.3,190,12,11.1
2016-06-24 13:00:00,33.2,170,12,4.066666666666666
2016-06-24 16:00:00,32.7,165,12,4.633333333333334
2016-06-24 19:00:00,26.6,150,6,7.433333333333334
2016-06-24 22:00:00,24.6,160,11,5.666666666666667
2016-06-25 01:00:00,23.2,165,17,5.9
2016-06-25 04:00:00,22.2,170,16,10.3
2016-06-25 07:00:00,25.3,165,12,7.333333333333333
2016-06-25 10:00:00,29.5,165,8,8.233333333333334
2016-06-25 13:00:00,31.8,185,10,6.733333333333334
2016-06-25 16:00:00,32.2,180,12,6.933333333333334
2016-06-25 19:00:00,26.5,185,5,7.399999999999999
2016-06-25 22:00:00,24.2,215,7,8.766666666666667
2016-06-26 01:00:00,22.9,245,10,6.333333333333333
2016-06-26 04:00:00,22.1,250,9,8.133333333333333
2016-06-26 07:00:00,24.9,205,17,6.466666666666666
2016-06-26 10:00:00,31.2,210,13,4.6000000000000005
2016-06-26 13:00:00,32.7,195,15,5.0
2016-06-26 16:00:00,32.9,195,10,6.85
2016-06-26 19:00:00,26.9,210,9,9.166666666666666
2016-06-26 22:00:00,24.2,235,9,7.166666666666667
2016-06-27 01:00:00,22.6,260,10,4.933333333333333
2016-06-27 04:00:00,21.9,270,11,7.166666666666667
2016-06-27 07:00:00,24.8,315,3,13.633333333333336
2016-06-27 10:00:00,32.0,330,3,13.699999999999998
2016-06-27 13:00:00,34.2,255,6,7.266666666666666
2016-06-27 16:00:00,34.1,230,5,5.366666666666667
2016-06-27 19:00:00,27.1,265,6,8.0
2016-06-27 22:00:00,25.3,285,8,7.866666666666667
2016-06-28 01:00:00,23.9,270,5,10.1
2016-06-28 04:00:00,22.9,300,5,14.933333333333332
2016-06-28 07:00:00,25.7,15,8,16.03333333333333
2016-06-28 10:00:00,33.3,35,6,15.333333333333334
2016-06-28 13:00:00,36.0,150,2,5.033333333333334
2016-06-28 16:00:00,35.2,195,5,5.599999999999999
2016-06-28 19:00:00,28.4,215,6,8.4
2016-06-28 22:00:00,26.2,225,5,5.266666666666667
2016-06-29 01:00:00,24.4,245,4,7.733333333333333
2016-06-29 04:00:00,23.4,300,3,12.833333333333334
2016-06-29 07:00:00,26.0,345,3,10.933333333333332
2016-06-29 10:00:00,32.7,25,3,10.1
2016-06-29 13:00:00,35.4,125,6,4.8
2016-06-29 16:00:00,34.7,165,5,6.1000000000000005
2016-06-29 19:00:00,28.2,345,3,6.866666666666667
2016-06-29 22:00:00,25.7,65,3,7.933333333333333
2016-06-30 01:00:00,24.7,150,8,9.433333333333332
2016-06-30 04:00:00,23.6,180,8,10.066666666666668
2016-06-30 07:00:00,26.5,265,4,9.7
2016-06-30 10:00:00,30.7,180,3,13.066666666666668
2016-06-30 13:00:00,32.8,225,9,10.666666666666666
2016-06-30 16:00:00,32.4,225,8,6.066666666666667
2016-06-30 19:00:00,27.3,235,12,12.566666666666668
2016-06-30 22:00:00,25.3,250,14,12.733333333333334
2016-07-01 01:00:00,23.6,240,16,7.7
2016-07-01 04:00:00,22.4,245,15,14.2
2016-07-01 07:00:00,25.2,260,17,11.8
2016-07-01 10:00:00,30.4,255,16,8.3
2016-07-01 13:00:00,32.3,250,19,6.066666666666667
2016-07-01 16:00:00,33.2,235,17,6.366666666666667
2016-07-01 19:00:00,27.2,225,16,9.666666666666666
2016-07-01 22:00:00,25.5,245,24,16.8
2016-07-02 01:00:00,23.7,245,30,17.066666666666666
2016-07-02 04:00:00,22.3,250,30,13.133333333333336
2016-07-02 07:00:00,25.1,250,19,10.866666666666667
2016-07-02 10:00:00,29.7,240,18,10.966666666666669
2016-07-02 13:00:00,32.8,225,14,7.3
2016-07-02 16:00:00,31.6,225,17,8.9
2016-07-02 19:00:00,26.3,240,20,11.9
2016-07-02 22:00:00,24.5,245,29,10.933333333333332
2016-07-03 01:00:00,23.2,245,34,9.533333333333331
2016-07-03 04:00:00,21.9,245,34,10.7
2016-07-03 07:00:00,24.7,250,32,12.966666666666669
2016-07-03 10:00:00,30.1,250,22,14.033333333333331
