,Bangkok,Bangkok,Bangkok,Bangkok
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2016-05-16 10:00:00,34.0,335,1,32.4
2016-05-16 13:00:00,35.9,70,4,19.53333333333333
2016-05-16 16:00:00,36.7,75,10,19.6
2016-05-16 19:00:00,31.7,110,14,18.933333333333334
2016-05-16 22:00:00,30.6,145,10,16.53333333333333
2016-05-17 01:00:00,29.7,170,8,28.4
2016-05-17 04:00:00,28.7,210,5,34.63333333333333
2016-05-17 07:00:00,30.0,185,9,45.06666666666666
2016-05-17 10:00:00,33.9,190,6,36.63333333333333
2016-05-17 13:00:00,36.0,300,3,18.466666666666665
2016-05-17 16:00:00,35.7,60,3,10.0
2016-05-17 19:00:00,31.6,35,4,16.466666666666665
2016-05-17 22:00:00,30.3,135,2,19.33333333333333
2016-05-18 01:00:00,29.8,150,10,12.366666666666664
2016-05-18 04:00:00,29.4,150,13,18.23333333333333
2016-05-18 07:00:00,30.2,200,12,18.83333333333333
2016-05-18 10:00:00,33.8,210,11,13.866666666666664
2016-05-18 13:00:00,34.4,215,6,17.066666666666666
2016-05-18 16:00:00,35.3,175,8,14.7
2016-05-18 19:00:00,31.1,150,2,18.000000000000004
2016-05-18 22:00:00,30.3,185,3,10.366666666666667
2016-05-19 01:00:00,29.6,190,5,17.066666666666666
2016-05-19 04:00:00,29.1,230,6,21.366666666666664
2016-05-19 07:00:00,30.3,230,10,23.366666666666664
2016-05-19 10:00:00,34.0,225,8,14.233333333333334
2016-05-19 13:00:00,35.1,300,8,8.833333333333334
2016-05-19 16:00:00,35.7,310,9,11.866666666666667
2016-05-19 19:00:00,32.2,320,6,14.666666666666666
2016-05-19 22:00:00,30.8,300,6,10.733333333333334
2016-05-20 01:00:00,29.5,130,9,12.933333333333332
2016-05-20 04:00:00,29.1,190,5,16.566666666666666
2016-05-20 07:00:00,30.4,285,21,22.6
2016-05-20 10:00:00,34.6,290,18,24.366666666666664
2016-05-20 13:00:00,36.4,300,13,13.0
2016-05-20 16:00:00,36.1,285,18,5.666666666666667
2016-05-20 19:00:00,31.3,275,18,6.8
2016-05-20 22:00:00,30.5,275,23,7.166666666666667
2016-05-21 01:00:00,28.8,295,20,8.0
2016-05-21 04:00:00,27.6,305,25,9.133333333333333
2016-05-21 07:00:00,27.6,320,31,18.666666666666668
2016-05-21 10:00:00,28.3,290,27,19.03333333333333
2016-05-21 13:00:00,31.4,285,35,9.966666666666669
2016-05-21 16:00:00,31.1,280,43,8.233333333333334
2016-05-21 19:00:00,30.4,280,32,10.533333333333331
2016-05-21 22:00:00,30.3,275,30,7.933333333333334
2016-05-22 01:00:00,29.1,255,37,7.899999999999999
2016-05-22 04:00:00,28.7,260,46,10.366666666666664
2016-05-22 07:00:00,29.8,265,28,15.5
2016-05-22 10:00:00,33.1,260,32,18.83333333333333
2016-05-22 13:00:00,32.3,270,37,11.533333333333331
2016-05-22 16:00:00,30.6,265,45,9.766666666666667
2016-05-22 19:00:00,29.8,255,46,16.5
2016-05-22 22:00:00,28.9,265,46,9.9
2016-05-23 01:00:00,28.1,270,42,11.533333333333331
2016-05-23 04:00:00,27.8,285,39,16.53333333333333
2016-05-23 07:00:00,28.8,300,27,21.7
2016-05-23 10:00:00,32.0,285,27,23.266666666666666
2016-05-23 13:00:00,33.2,265,31,22.33333333333333
2016-05-23 16:00:00,33.2,270,33,19.46666666666667
2016-05-23 19:00:00,30.0,270,15,12.833333333333334
2016-05-23 22:00:00,29.0,260,17,9.433333333333332
2016-05-24 01:00:00,28.2,305,13,11.5
2016-05-24 04:00:00,27.6,300,10,17.5
2016-05-24 07:00:00,28.6,265,22,22.566666666666663
2016-05-24 10:00:00,32.3,280,18,12.3
2016-05-24 13:00:00,34.5,270,20,10.233333333333333
2016-05-24 16:00:00,31.0,275,34,12.1
2016-05-24 19:00:00,30.1,295,31,17.933333333333334
2016-05-24 22:00:00,28.7,285,47,15.266666666666666
2016-05-25 01:00:00,28.3,275,40,19.666666666666668
2016-05-25 04:00:00,28.1,275,50,24.066666666666663
2016-05-25 07:00:00,28.3,275,34,15.9
2016-05-25 10:00:00,27.6,270,38,10.633333333333333
2016-05-25 13:00:00,29.7,270,43,10.033333333333331
2016-05-25 16:00:00,32.7,260,35,12.033333333333331
2016-05-25 19:00:00,29.8,260,41,13.766666666666666
2016-05-25 22:00:00,28.5,275,41,9.933333333333334
2016-05-26 01:00:00,28.1,265,36,10.800000000000002
2016-05-26 04:00:00,27.3,275,44,17.7
2016-05-26 07:00:00,29.0,280,43,16.233333333333334
2016-05-26 10:00:00,32.8,285,37,11.633333333333336
2016-05-26 13:00:00,35.2,285,28,12.4
2016-05-26 16:00:00,33.0,270,26,16.133333333333333
2016-05-26 19:00:00,30.7,250,30,22.166666666666668
2016-05-26 22:00:00,29.5,255,25,13.833333333333334
2016-05-27 01:00:00,28.4,265,19,17.466666666666665
2016-05-27 04:00:00,27.7,280,25,27.633333333333336
2016-05-27 07:00:00,29.0,280,22,29.9
2016-05-27 10:00:00,33.2,280,27,22.633333333333336
2016-05-27 13:00:00,35.4,275,22,17.266666666666666
2016-05-27 16:00:00,34.2,260,23,25.53333333333333
2016-05-27 19:00:00,31.2,260,31,31.466666666666665
2016-05-27 22:00:00,30.5,255,22,18.2
2016-05-28 01:00:00,29.1,255,24,24.366666666666664
2016-05-28 04:00:00,28.2,270,27,27.066666666666663
2016-05-28 07:00:00,29.5,255,21,29.4
2016-05-28 10:00:00,33.1,265,23,21.53333333333333
2016-05-28 13:00:00,35.5,265,24,15.666666666666666
2016-05-28 16:00:00,34.9,255,29,18.066666666666663
2016-05-28 19:00:00,31.4,245,22,25.73333333333333
2016-05-28 22:00:00,30.6,250,19,17.3
2016-05-29 01:00:00,29.7,270,17,19.0
2016-05-29 04:00:00,28.6,285,21,18.83333333333333
2016-05-29 07:00:00,29.3,285,19,27.899999999999995
2016-05-29 10:00:00,33.0,280,22,22.03333333333333
2016-05-29 13:00:00,34.9,265,16,13.966666666666669
2016-05-29 16:00:00,34.2,255,20,18.266666666666666
2016-05-29 19:00:00,30.8,240,19,25.2
2016-05-29 22:00:00,30.2,240,15,21.866666666666664
2016-05-30 01:00:00,29.3,275,12,25.0
2016-05-30 04:00:00,28.5,290,13,20.133333333333333
2016-05-30 07:00:00,29.1,280,18,24.066666666666663
2016-05-30 10:00:00,32.9,265,14,20.76666666666667
2016-05-30 13:00:00,33.2,250,12,13.466666666666669
2016-05-30 16:00:00,33.4,210,11,15.4
2016-05-30 19:00:00,30.5,220,18,24.23333333333333
2016-05-30 22:00:00,29.9,220,18,21.2
2016-05-31 01:00:00,28.9,215,19,15.4
2016-05-31 04:00:00,28.2,210,20,18.23333333333333
2016-05-31 07:00:00,29.0,210,15,22.266666666666666
2016-05-31 10:00:00,32.5,210,17,19.0
2016-05-31 13:00:00,34.1,210,15,21.6
2016-05-31 16:00:00,33.9,215,13,18.46666666666667
2016-05-31 19:00:00,30.2,185,17,19.16111111111111
2016-05-31 22:00:00,29.7,180,22,19.16111111111111
2016-06-01 01:00:00,29.3,180,23,21.875
2016-06-01 04:00:00,28.8,175,22,21.875
2016-06-01 07:00:00,29.6,190,28,21.875
2016-06-01 10:00:00,31.9,180,28,21.875
2016-06-01 13:00:00,33.5,175,32,16.833333333333332
2016-06-01 16:00:00,32.8,180,30,18.1
2016-06-01 19:00:00,30.1,180,30,34.93333333333333
2016-06-01 22:00:00,29.4,180,26,17.633333333333333
2016-06-02 01:00:00,28.7,200,19,15.733333333333334
2016-06-02 04:00:00,28.3,215,23,14.066666666666668
2016-06-02 07:00:00,29.4,205,26,22.4
2016-06-02 10:00:00,33.0,200,25,21.53333333333333
2016-06-02 13:00:00,34.1,200,27,19.133333333333333
2016-06-02 16:00:00,33.7,200,25,15.7
2016-06-02 19:00:00,30.1,195,24,21.2
2016-06-02 22:00:00,29.4,195,23,15.1
2016-06-03 01:00:00,28.8,205,18,12.7
2016-06-03 04:00:00,27.7,210,19,10.5
2016-06-03 07:00:00,28.9,195,15,17.633333333333336
2016-06-03 10:00:00,32.4,190,17,15.266666666666666
2016-06-03 13:00:00,33.9,205,17,13.433333333333332
2016-06-03 16:00:00,34.0,205,18,15.866666666666667
2016-06-03 19:00:00,30.3,205,17,15.2
2016-06-03 22:00:00,29.4,235,16,15.3
2016-06-04 01:00:00,28.8,255,16,16.344444444444445
2016-06-04 04:00:00,27.9,260,16,16.344444444444445
2016-06-04 07:00:00,28.7,235,13,16.344444444444445
2016-06-04 10:00:00,32.1,245,9,16.344444444444445
2016-06-04 13:00:00,34.4,260,10,16.344444444444445
2016-06-04 16:00:00,34.5,275,14,15.6
2016-06-04 19:00:00,31.3,280,14,17.666666666666668
2016-06-04 22:00:00,30.0,285,14,15.766666666666666
2016-06-05 01:00:00,29.5,280,5,15.3
2016-06-05 04:00:00,28.6,255,10,15.5
2016-06-05 07:00:00,29.5,250,15,16.425
2016-06-05 10:00:00,33.4,270,15,16.425
2016-06-05 13:00:00,34.9,270,17,16.425
2016-06-05 16:00:00,34.8,275,21,16.425
2016-06-05 19:00:00,31.0,280,26,22.6
2016-06-05 22:00:00,30.1,285,23,12.3
2016-06-06 01:00:00,28.8,285,19,18.366666666666664
2016-06-06 04:00:00,28.1,285,18,19.133333333333336
2016-06-06 07:00:00,28.6,265,19,21.0
2016-06-06 10:00:00,32.6,275,17,16.1
2016-06-06 13:00:00,34.0,275,15,14.166666666666666
2016-06-06 16:00:00,34.9,275,13,12.566666666666668
2016-06-06 19:00:00,30.6,255,10,17.5
2016-06-06 22:00:00,29.6,255,11,17.3
2016-06-07 01:00:00,28.9,270,12,14.7
2016-06-07 04:00:00,28.5,265,17,15.266666666666666
2016-06-07 07:00:00,29.5,245,21,17.1
2016-06-07 10:00:00,33.3,260,19,17.866666666666664
2016-06-07 13:00:00,34.5,275,20,14.066666666666668
2016-06-07 16:00:00,35.2,270,21,21.7
2016-06-07 19:00:00,31.5,255,22,22.9
2016-06-07 22:00:00,30.5,260,22,15.5
2016-06-08 01:00:00,29.6,265,22,8.833333333333334
2016-06-08 04:00:00,28.6,270,26,9.9
2016-06-08 07:00:00,29.0,255,23,21.5
2016-06-08 10:00:00,33.3,270,23,20.5
2016-06-08 13:00:00,34.7,280,31,12.866666666666667
2016-06-08 16:00:00,35.6,285,27,14.266666666666666
2016-06-08 19:00:00,31.1,260,22,22.2
2016-06-08 22:00:00,30.1,260,20,17.733333333333334
2016-06-09 01:00:00,29.2,240,14,16.46666666666667
2016-06-09 04:00:00,28.5,250,22,13.800000000000002
2016-06-09 07:00:00,28.9,270,24,11.933333333333332
2016-06-09 10:00:00,32.5,280,29,12.133333333333336
2016-06-09 13:00:00,33.6,280,33,14.666666666666666
2016-06-09 16:00:00,34.3,280,31,16.3
2016-06-09 19:00:00,30.9,290,32,20.96666666666667
2016-06-09 22:00:00,29.9,300,27,20.46666666666667
2016-06-10 01:00:00,29.0,290,22,17.433333333333334
2016-06-10 04:00:00,27.7,290,25,16.03333333333333
2016-06-10 07:00:00,28.7,275,24,11.75
2016-06-10 10:00:00,33.3,265,23,19.633333333333336
2016-06-10 13:00:00,35.8,270,26,16.366666666666667
2016-06-10 16:00:00,34.9,265,31,19.3
2016-06-10 19:00:00,31.3,265,32,18.6
2016-06-10 22:00:00,29.6,275,25,12.933333333333332
2016-06-11 01:00:00,28.1,270,30,14.1
2016-06-11 04:00:00,27.4,270,34,18.03333333333333
2016-06-11 07:00:00,28.9,265,39,16.733333333333334
2016-06-11 10:00:00,33.0,265,36,20.433333333333334
2016-06-11 13:00:00,36.0,265,27,19.133333333333336
2016-06-11 16:00:00,34.2,270,32,17.566666666666666
2016-06-11 19:00:00,31.2,260,32,19.566666666666663
2016-06-11 22:00:00,30.1,260,28,14.2
2016-06-12 01:00:00,28.7,265,32,11.366666666666664
2016-06-12 04:00:00,28.1,270,32,13.366666666666667
2016-06-12 07:00:00,29.2,265,30,18.76666666666667
2016-06-12 10:00:00,32.9,270,30,14.633333333333333
2016-06-12 13:00:00,35.0,270,32,15.0
2016-06-12 16:00:00,33.9,270,32,17.96666666666667
2016-06-12 19:00:00,29.8,260,31,21.433333333333334
2016-06-12 22:00:00,29.4,265,27,11.833333333333334
2016-06-13 01:00:00,28.5,275,28,10.533333333333331
2016-06-13 04:00:00,27.9,275,29,9.933333333333332
2016-06-13 07:00:00,29.0,255,29,8.933333333333334
2016-06-13 10:00:00,32.9,265,27,10.333333333333334
2016-06-13 13:00:00,35.2,270,27,12.4
2016-06-13 16:00:00,33.3,265,35,18.73333333333333
2016-06-13 19:00:00,30.9,260,37,17.5
2016-06-13 22:00:00,29.9,265,34,13.6
2016-06-14 01:00:00,28.8,280,42,11.0
2016-06-14 04:00:00,28.2,285,42,13.533333333333331
2016-06-14 07:00:00,29.3,275,25,18.666666666666668
2016-06-14 10:00:00,33.1,265,23,14.566666666666668
2016-06-14 13:00:00,34.7,255,23,11.333333333333334
2016-06-14 16:00:00,34.4,260,27,14.1
2016-06-14 19:00:00,31.1,270,30,14.733333333333333
2016-06-14 22:00:00,30.2,260,27,11.233333333333334
2016-06-15 01:00:00,28.8,255,24,10.233333333333333
2016-06-15 04:00:00,28.1,260,27,10.633333333333333
2016-06-15 07:00:00,28.9,255,28,20.4
2016-06-15 10:00:00,32.1,260,25,14.566666666666668
2016-06-15 13:00:00,34.5,250,21,8.766666666666667
2016-06-15 16:00:00,33.6,250,23,10.633333333333336
2016-06-15 19:00:00,29.9,265,32,17.96666666666667
2016-06-15 22:00:00,29.6,245,26,19.23333333333333
2016-06-16 01:00:00,28.4,235,24,16.366666666666667
2016-06-16 04:00:00,27.9,230,19,12.966666666666669
2016-06-16 07:00:00,29.1,215,25,16.866666666666667
2016-06-16 10:00:00,32.4,205,19,11.966666666666669
2016-06-16 13:00:00,33.1,230,18,8.766666666666666
2016-06-16 16:00:00,32.5,230,18,18.7
2016-06-16 19:00:00,29.0,230,27,30.96666666666667
2016-06-16 22:00:00,28.6,225,22,23.933333333333337
2016-06-17 01:00:00,28.1,215,18,16.133333333333333
2016-06-17 04:00:00,27.9,205,22,12.0
2016-06-17 07:00:00,28.6,215,36,17.5
2016-06-17 10:00:00,32.1,210,34,18.2
2016-06-17 13:00:00,33.1,200,36,5.933333333333334
2016-06-17 16:00:00,32.7,200,32,10.0
2016-06-17 19:00:00,29.1,205,35,19.866666666666667
2016-06-17 22:00:00,28.8,205,25,16.8
2016-06-18 01:00:00,28.1,200,20,20.46666666666667
2016-06-18 04:00:00,27.2,215,19,26.366666666666664
2016-06-18 07:00:00,26.7,225,28,35.333333333333336
2016-06-18 10:00:00,26.6,220,23,34.666666666666664
2016-06-18 13:00:00,28.0,205,20,16.200000000000003
2016-06-18 16:00:00,28.7,210,20,22.866666666666664
2016-06-18 19:00:00,27.4,220,26,26.133333333333336
2016-06-18 22:00:00,27.1,225,16,20.03333333333333
2016-06-19 01:00:00,26.0,235,13,21.133333333333336
2016-06-19 04:00:00,25.7,220,8,16.2
2016-06-19 07:00:00,27.2,180,10,18.8
2016-06-19 10:00:00,31.4,175,9,12.366666666666664
2016-06-19 13:00:00,33.3,160,9,9.7
2016-06-19 16:00:00,33.4,185,10,19.73333333333333
2016-06-19 19:00:00,29.8,160,12,21.366666666666664
2016-06-19 22:00:00,28.6,185,14,20.83333333333333
2016-06-20 01:00:00,28.0,180,13,26.96666666666667
2016-06-20 04:00:00,27.5,190,12,31.433333333333334
2016-06-20 07:00:00,28.6,185,12,30.7
2016-06-20 10:00:00,32.0,195,11,22.433333333333334
2016-06-20 13:00:00,33.7,310,6,27.0
2016-06-20 16:00:00,33.8,310,8,20.85
2016-06-20 19:00:00,30.8,315,22,22.433333333333334
2016-06-20 22:00:00,30.0,340,15,24.366666666666664
2016-06-21 01:00:00,27.7,345,10,24.633333333333336
2016-06-21 04:00:00,26.8,10,11,22.899999999999995
2016-06-21 07:00:00,27.3,10,10,31.33333333333333
2016-06-21 10:00:00,29.1,15,11,19.566666666666663
2016-06-21 13:00:00,31.2,355,19,10.266666666666667
2016-06-21 16:00:00,32.1,5,16,12.033333333333331
2016-06-21 19:00:00,29.7,10,13,19.53333333333333
2016-06-21 22:00:00,28.5,40,11,18.666666666666668
2016-06-22 01:00:00,27.5,45,11,19.25
2016-06-22 04:00:00,27.1,45,6,17.63333333333333
2016-06-22 07:00:00,28.0,205,6,20.866666666666667
2016-06-22 10:00:00,31.9,240,6,20.133333333333333
2016-06-22 13:00:00,33.1,265,5,16.533333333333335
2016-06-22 16:00:00,33.3,255,6,17.099999999999998
2016-06-22 19:00:00,29.4,225,9,19.566666666666663
2016-06-22 22:00:00,28.7,220,9,17.433333333333334
2016-06-23 01:00:00,28.1,215,10,28.46666666666667
2016-06-23 04:00:00,27.5,225,13,18.46666666666667
2016-06-23 07:00:00,28.1,240,14,14.166666666666666
2016-06-23 10:00:00,31.4,245,15,16.73333333333333
2016-06-23 13:00:00,33.2,250,15,10.55
2016-06-23 16:00:00,32.9,235,15,15.133333333333333
2016-06-23 19:00:00,29.0,225,23,24.0
2016-06-23 22:00:00,27.9,230,17,12.066666666666668
2016-06-24 01:00:00,27.1,220,22,9.233333333333334
2016-06-24 04:00:00,26.7,235,26,11.3
2016-06-24 07:00:00,27.0,225,24,18.73333333333333
2016-06-24 10:00:00,29.5,240,21,8.866666666666667
2016-06-24 13:00:00,29.2,250,39,6.266666666666667
2016-06-24 16:00:00,30.3,245,43,12.233333333333334
2016-06-24 19:00:00,28.0,255,33,11.033333333333331
2016-06-24 22:00:00,27.1,245,37,5.866666666666667
2016-06-25 01:00:00,26.8,230,31,8.033333333333333
2016-06-25 04:00:00,26.6,235,38,14.633333333333336
2016-06-25 07:00:00,27.1,240,39,21.066666666666663
2016-06-25 10:00:00,28.1,235,38,13.466666666666669
2016-06-25 13:00:00,30.7,250,33,10.3
2016-06-25 16:00:00,30.8,255,31,13.333333333333334
2016-06-25 19:00:00,28.4,260,37,14.2
2016-06-25 22:00:00,27.9,255,35,7.466666666666666
2016-06-26 01:00:00,27.2,240,35,6.066666666666666
2016-06-26 04:00:00,27.1,240,41,14.466666666666669
2016-06-26 07:00:00,28.3,240,45,19.76666666666667
2016-06-26 10:00:00,31.7,240,39,14.233333333333334
2016-06-26 13:00:00,31.7,250,38,12.466666666666669
2016-06-26 16:00:00,32.4,255,37,17.95
2016-06-26 19:00:00,29.4,265,44,17.066666666666666
2016-06-26 22:00:00,28.7,275,47,14.166666666666666
2016-06-27 01:00:00,27.5,270,49,13.133333333333336
2016-06-27 04:00:00,27.6,270,50,18.3
2016-06-27 07:00:00,28.3,260,41,24.46666666666667
2016-06-27 10:00:00,31.2,270,40,15.966666666666669
2016-06-27 13:00:00,32.0,290,31,15.133333333333336
2016-06-27 16:00:00,32.4,280,29,17.7
2016-06-27 19:00:00,27.7,295,36,15.066666666666665
2016-06-27 22:00:00,28.0,295,34,8.1
2016-06-28 01:00:00,27.3,290,25,12.3
2016-06-28 04:00:00,26.8,290,29,13.866666666666664
2016-06-28 07:00:00,27.5,295,42,23.46666666666667
2016-06-28 10:00:00,31.5,300,34,17.03333333333333
2016-06-28 13:00:00,33.2,295,51,11.366666666666667
2016-06-28 16:00:00,33.8,285,33,13.4
2016-06-28 19:00:00,29.5,290,28,16.8
2016-06-28 22:00:00,28.5,285,23,11.033333333333331
2016-06-29 01:00:00,27.7,285,28,13.7
2016-06-29 04:00:00,27.2,290,26,23.566666666666663
2016-06-29 07:00:00,27.4,290,33,24.899999999999995
2016-06-29 10:00:00,30.3,300,30,12.233333333333334
2016-06-29 13:00:00,31.1,290,23,12.0
2016-06-29 16:00:00,31.5,265,23,22.53333333333333
2016-06-29 19:00:00,30.0,255,30,26.03333333333333
2016-06-29 22:00:00,28.1,250,39,10.8
2016-06-30 01:00:00,27.7,265,42,12.9
2016-06-30 04:00:00,27.4,270,44,15.766666666666666
2016-06-30 07:00:00,27.9,270,39,23.5
2016-06-30 10:00:00,28.5,275,37,14.533333333333331
2016-06-30 13:00:00,29.8,285,34,17.433333333333334
2016-06-30 16:00:00,30.8,265,29,24.0
2016-06-30 19:00:00,28.2,265,37,21.399999999999995
2016-06-30 22:00:00,27.4,265,38,13.366666666666667
2016-07-01 01:00:00,27.3,275,23,12.566666666666668
2016-07-01 04:00:00,27.1,270,22,9.466666666666669
2016-07-01 07:00:00,27.5,275,38,16.46666666666667
2016-07-01 10:00:00,31.3,270,32,8.366666666666665
2016-07-01 13:00:00,33.0,265,26,13.033333333333331
2016-07-01 16:00:00,32.9,245,27,7.6
2016-07-01 19:00:00,28.9,240,25,15.933333333333332
2016-07-01 22:00:00,28.4,255,27,15.800000000000002
2016-07-02 01:00:00,27.8,255,18,15.4
2016-07-02 04:00:00,27.2,255,18,17.400000000000002
2016-07-02 07:00:00,28.0,245,24,22.8
2016-07-02 10:00:00,31.3,235,26,18.2
2016-07-02 13:00:00,31.1,240,34,20.133333333333333
2016-07-02 16:00:00,31.3,240,33,23.566666666666663
